PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,0,0,0,0,10,WR,#82,90,74,0,18,14,98,0,7,7705,159,7705,90,26,0,0,80,1,0,0,88,0,0,95,2,63,1023,75,15,14,32,0,0,78,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,82,2,1,18,1,74,0,15,10,82,84,4,0,88,0,1,100,11,69,93,94,2,2,2,2,0,18,93,0,25,37,0,0,16,0,3,3,39,0,0,0,90,0,75,48,999,78,31,-31,2,0,187
45,0,0,0,0,8,WR,#9,90,90,0,79,17,84,0,7,8402,176,8402,83,27,0,0,86,0,0,0,91,0,0,83,0,63,1023,80,15,17,46,0,0,67,0,0,0,0,0,0,0,265,37,100,0,0,1,0,55,0,0,9,0,1,79,1,81,0,15,21,78,89,3,0,78,0,1,100,20,69,87,94,2,2,2,2,0,18,93,0,25,37,0,0,16,0,3,3,39,0,0,0,90,0,75,50,999,78,31,-31,2,0,152
45,4,4,4,4,8,WR,#82,64,81,0,12,6,94,0,7,8847,186,8847,91,25,0,0,91,0,0,0,89,0,0,90,2,63,1023,75,22,11,33,0,0,71,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,82,2,1,12,1,70,0,15,7,61,84,1,0,73,0,1,100,7,73,92,94,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,64,0,72,27,999,75,31,-31,2,0,189
45,0,0,0,0,21,WR,#5,46,90,0,22,17,75,0,7,7478,153,7478,82,27,0,0,90,0,0,0,70,0,0,72,0,63,1023,90,19,38,38,0,0,65,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,5,2,1,22,1,68,0,15,34,34,90,1,0,75,0,1,100,16,74,73,94,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,46,0,69,37,999,78,31,-31,2,0,152
45,4,4,4,4,9,WR,#86,96,74,0,19,14,82,0,7,8704,183,8704,84,25,0,0,68,0,0,0,94,0,0,92,0,63,1023,75,12,13,26,0,0,74,0,0,0,6,6,6,6,265,37,100,0,0,1,0,55,0,0,86,0,1,19,1,82,0,15,12,57,85,1,0,92,0,1,100,8,75,91,94,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,96,0,75,30,999,80,31,-31,2,0,150
45,4,4,4,4,10,WR,#13,89,79,0,69,11,94,0,7,4330,84,4330,98,24,0,0,67,1,0,0,75,0,0,94,2,63,1023,75,15,14,29,0,0,60,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,13,2,1,69,1,91,0,15,10,63,83,4,0,78,0,1,100,14,52,85,95,2,2,2,2,0,9,100,25,15,37,0,5,25,0,3,3,17,0,6,0,89,0,69,10,999,67,31,-31,2,0,188
45,4,4,4,4,19,WR,#88,61,80,0,19,9,86,0,7,2037,36,2037,86,27,0,0,51,1,0,0,64,0,0,87,0,63,1023,83,18,17,38,0,0,43,0,0,0,6,6,6,6,265,45,100,0,0,1,0,55,0,0,88,2,1,19,1,78,0,15,19,21,80,6,0,77,0,1,100,11,53,72,95,2,2,2,2,0,17,79,0,17,28,0,0,18,0,3,3,0,0,0,0,61,0,73,39,999,76,31,-31,2,0,151
45,4,4,4,4,10,WR,#5,148,73,0,95,5,95,0,7,4603,90,4603,97,37,0,0,81,2,0,0,84,0,0,93,2,63,1023,75,15,14,32,0,0,70,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,5,2,1,95,1,79,0,15,10,77,80,14,0,88,0,1,100,6,55,90,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,148,0,71,10,999,67,31,-31,2,0,189
45,0,0,0,0,8,WR,#80,96,68,0,54,16,89,0,7,5851,117,5851,86,27,0,0,65,1,0,0,75,0,0,90,2,63,1023,74,18,21,28,0,0,87,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,80,2,1,54,1,75,0,15,10,54,79,5,0,71,0,1,100,20,55,82,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,96,0,74,25,999,71,31,-31,2,0,189
45,4,4,4,4,10,WR,#84,63,82,0,12,5,99,0,7,9012,190,9012,99,25,0,0,74,0,0,0,82,0,0,99,2,63,1023,90,15,20,29,0,0,67,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,84,2,1,12,1,59,0,15,10,68,85,1,0,78,0,1,100,5,56,92,95,2,2,2,2,0,9,100,25,15,37,0,5,25,0,3,3,17,0,6,0,63,0,69,13,999,99,31,-31,2,0,186
45,4,4,4,4,10,WR,#11,84,82,0,79,5,90,0,7,9552,201,9552,89,25,0,0,70,0,0,0,88,0,0,87,0,63,1023,75,20,14,31,0,0,58,0,0,0,6,6,6,6,265,45,100,0,0,1,0,55,0,0,11,2,1,79,1,68,0,15,10,58,83,1,0,83,0,1,100,5,56,87,95,2,2,2,2,0,17,79,0,17,28,0,0,18,0,3,3,0,0,0,0,84,0,72,30,999,45,31,-31,2,0,150
45,4,4,4,4,10,WR,#87,57,79,0,11,11,93,0,7,3287,62,3287,98,28,0,0,60,1,0,0,80,0,0,94,2,63,1023,75,15,14,29,0,0,70,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,87,2,1,11,1,89,0,15,10,68,81,4,0,75,0,1,100,7,57,88,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,57,0,74,27,999,76,31,-31,2,0,189
45,0,0,0,0,10,WR,#5,94,77,0,18,12,95,0,7,6570,133,6570,97,29,0,0,62,2,0,0,85,0,0,95,2,63,1023,75,15,14,29,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,5,2,1,18,1,82,0,15,10,77,80,9,0,81,0,1,100,7,57,92,95,2,2,2,2,0,15,100,36,15,37,0,11,15,0,3,3,22,0,0,0,94,0,70,15,999,81,31,-31,2,0,188
45,0,0,0,0,32,WR,#6,83,79,0,16,12,96,0,7,4840,95,4840,98,33,0,0,88,2,0,0,85,0,0,94,2,63,1023,75,15,14,32,0,0,73,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,6,2,1,16,1,72,0,15,37,68,70,11,0,86,0,1,100,5,58,90,95,2,2,2,2,0,36,86,32,34,31,0,9,10,0,3,3,15,0,23,0,83,0,69,28,999,67,31,-31,2,0,186
45,0,0,0,0,10,WR,#9,69,80,0,13,13,95,0,7,7289,149,7289,94,29,0,0,59,1,0,0,96,0,0,93,0,63,1023,75,15,14,30,0,0,76,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,9,2,1,13,1,75,0,15,10,82,71,8,0,99,0,1,100,8,58,94,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,69,0,73,30,999,78,31,-31,2,0,151
45,4,4,4,4,32,WR,#9,139,87,0,115,9,98,0,7,4650,91,4650,96,34,0,0,67,2,0,0,85,0,0,98,2,63,1023,75,15,14,32,0,0,69,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,9,2,1,115,1,84,0,15,37,71,78,12,0,83,0,1,100,9,58,92,95,2,2,2,2,0,36,86,32,34,31,0,9,10,0,3,3,15,0,23,0,139,0,69,28,999,67,31,-31,2,0,188
45,0,0,0,0,10,WR,#12,114,87,0,22,11,95,0,7,4960,98,4960,97,35,0,0,83,2,0,0,96,0,0,93,2,63,1023,75,15,14,33,0,0,75,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,12,2,1,22,1,85,0,15,10,84,71,12,0,92,0,1,100,6,59,95,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,114,0,71,10,999,67,31,-31,2,0,186
45,4,4,4,4,10,WR,#86,78,89,0,15,9,95,0,7,4017,78,4017,97,32,0,0,81,2,0,0,89,0,0,95,2,63,1023,75,15,14,29,0,0,73,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,86,2,1,15,1,76,0,15,10,78,75,9,0,88,0,1,100,12,59,92,95,2,2,2,2,0,9,100,25,15,37,0,5,25,0,3,3,17,0,6,0,78,0,69,10,999,78,31,-31,2,0,187
45,4,4,4,4,10,WR,#4,84,79,0,16,10,98,0,7,4673,92,4673,90,30,0,0,69,2,0,0,89,0,0,97,2,63,1023,75,15,14,31,0,0,76,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,4,2,1,16,1,58,0,15,10,76,85,9,0,88,0,1,100,7,60,94,95,2,2,2,2,0,15,100,36,15,37,0,11,15,0,3,3,22,0,0,0,84,0,71,21,999,67,31,-31,2,0,187
45,0,0,0,0,10,WR,#84,95,71,0,79,12,88,0,7,6510,131,6510,92,26,0,0,61,1,0,0,84,0,0,90,0,63,1023,75,15,14,36,0,0,69,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,84,2,1,79,1,77,0,15,10,66,81,5,0,85,0,1,100,7,60,87,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,95,0,74,35,999,81,31,-31,2,0,152
45,0,0,0,0,10,WR,#87,102,88,0,20,5,94,0,7,6596,133,6596,95,32,0,0,82,2,0,0,99,0,0,94,0,63,1023,75,15,14,29,0,0,72,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,87,2,1,20,1,87,0,15,10,88,79,11,0,92,0,1,100,14,60,97,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,102,0,74,30,999,78,31,-31,2,0,150
45,4,4,4,4,10,WR,#15,95,86,0,19,5,96,0,7,3355,64,3355,95,35,0,0,66,2,0,0,96,0,0,96,2,63,1023,75,15,14,29,0,0,78,0,0,0,6,6,6,6,265,35,100,0,0,1,0,55,0,0,15,2,1,19,1,73,0,15,10,80,72,14,0,90,0,1,100,5,61,96,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,95,0,75,30,999,67,31,-31,2,0,189
45,0,0,0,0,10,WR,#83,57,80,0,11,5,96,0,7,6746,137,6746,99,26,0,0,74,1,0,0,67,0,0,99,2,63,1023,75,15,20,29,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,83,2,1,11,1,65,0,15,10,69,80,5,0,88,0,1,100,5,61,85,95,2,2,2,2,0,15,100,36,15,37,0,11,15,0,3,3,22,0,0,0,57,0,69,15,999,95,31,-31,2,0,188
45,4,4,4,4,16,WR,#15,71,75,0,14,6,92,0,7,8821,186,8821,93,25,0,0,85,0,0,0,89,0,0,89,2,63,1023,73,21,16,23,0,0,69,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,15,2,1,14,1,58,0,15,22,59,85,1,0,80,0,1,100,5,61,91,95,2,2,2,2,0,17,79,0,17,28,0,0,18,0,3,3,0,0,0,0,71,0,73,36,999,70,31,-31,2,0,187
45,4,4,4,4,10,WR,#88,162,89,0,135,13,96,0,7,1960,35,1960,90,30,0,0,84,1,0,0,89,0,0,96,0,63,1023,75,15,14,29,0,0,78,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,88,2,1,135,1,68,0,15,10,80,86,8,0,81,0,1,100,6,61,94,95,2,2,2,2,0,42,87,0,38,33,50,0,36,0,3,3,14,0,0,0,162,0,77,55,999,76,31,-31,2,0,150
45,0,0,0,0,10,WR,#5,120,88,0,24,8,94,0,7,6484,131,6484,92,33,0,0,79,2,0,0,96,0,0,92,0,63,1023,75,15,14,30,0,0,76,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,5,2,1,24,1,68,0,15,10,84,81,12,0,92,0,1,100,7,61,95,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,120,0,73,30,999,81,31,-31,2,0,150
45,0,0,0,0,10,WR,#86,67,86,0,13,5,95,0,7,7374,151,7374,97,28,0,0,62,1,0,0,88,0,0,93,2,63,1023,75,15,14,33,0,0,75,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,86,2,1,13,1,64,0,15,10,77,76,8,0,88,0,1,100,7,61,92,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,67,0,74,35,999,78,31,-31,2,0,188
45,4,4,4,4,10,WR,#81,91,75,0,18,7,93,0,7,3927,76,3927,97,30,0,0,65,1,0,0,84,0,0,93,2,63,1023,75,15,14,35,0,0,76,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,81,2,1,18,1,69,0,15,10,75,80,7,0,83,0,1,100,12,61,90,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,91,0,68,29,999,78,31,-31,2,0,189
45,4,4,4,4,10,WR,#12,73,78,0,14,10,91,0,7,4532,89,4532,91,30,0,0,81,1,0,0,85,0,0,89,0,63,1023,75,15,14,29,0,0,74,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,12,2,1,14,1,70,0,15,10,75,82,8,0,81,0,1,100,13,61,88,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,73,0,72,29,999,67,31,-31,2,0,150
45,0,0,0,0,20,WR,#9,83,77,0,16,12,89,0,7,5944,119,5944,91,27,0,0,75,0,0,0,86,0,0,90,0,63,1023,79,14,20,30,0,0,80,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,9,2,1,16,1,70,0,15,17,59,80,1,0,75,0,1,100,14,61,89,95,2,2,2,2,0,15,100,36,15,37,0,11,15,0,3,3,22,0,0,0,83,0,71,24,999,80,31,-31,2,0,150
45,0,0,0,0,10,WR,#6,95,68,0,74,8,87,0,7,6424,129,6424,88,31,0,0,88,2,0,0,84,0,0,89,0,63,1023,75,15,14,29,0,0,67,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,6,2,1,74,1,63,0,15,10,67,87,10,0,88,0,1,100,7,62,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,95,0,72,28,999,80,31,-31,2,0,150
45,0,0,0,0,10,WR,#84,88,86,0,17,5,96,0,7,7994,166,7994,89,24,0,0,79,1,0,0,96,0,0,85,0,63,1023,75,15,14,34,0,0,69,0,0,0,0,0,0,0,265,37,100,0,0,1,0,55,0,0,84,2,1,17,1,75,0,15,10,81,76,4,0,82,0,1,100,8,62,92,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,88,0,74,35,999,78,31,-31,2,0,152
45,4,4,4,4,10,WR,#6,210,84,0,105,12,90,0,7,3733,72,3733,93,31,0,0,67,2,0,0,87,0,0,94,2,63,1023,75,15,14,31,0,0,76,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,6,2,1,105,1,90,0,15,10,76,84,9,0,88,0,1,100,11,62,91,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,210,0,74,30,999,67,31,-31,2,0,187
45,4,4,4,4,10,WR,#85,84,88,0,74,13,87,0,7,2422,44,2422,88,25,0,0,72,0,0,0,86,0,0,86,2,63,1023,75,15,14,30,0,0,60,0,0,0,6,6,6,6,265,45,100,0,0,1,0,55,0,0,85,2,1,74,1,84,0,15,10,66,83,1,0,70,0,1,100,6,63,86,95,2,2,2,2,0,21,70,0,28,38,0,0,22,0,3,3,15,0,11,0,84,0,73,48,999,78,31,-31,2,0,188
45,0,0,0,0,21,WR,#4,48,75,0,37,12,70,0,7,6640,134,6640,92,27,0,0,70,0,0,0,80,0,0,80,2,63,1023,68,10,10,38,0,0,67,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,4,2,1,37,1,59,0,15,12,51,80,2,0,78,0,1,100,9,63,78,95,2,2,2,2,0,21,70,0,28,38,0,0,22,0,3,3,15,0,11,0,48,0,73,43,999,78,31,-31,2,0,195
45,0,0,0,0,10,WR,#8,91,89,0,18,6,93,0,7,5249,104,5249,97,30,0,0,85,2,0,0,89,0,0,93,2,63,1023,75,15,14,29,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,8,2,1,18,1,74,0,15,10,82,78,9,0,88,0,1,100,10,64,93,95,2,2,2,2,0,17,79,0,17,28,0,0,18,0,3,3,0,0,0,0,91,0,72,30,999,78,31,-31,2,0,187
45,0,0,0,0,10,WR,#1,66,81,0,13,11,99,0,7,7333,150,7333,91,24,0,0,84,0,0,0,87,0,0,97,2,63,1023,75,15,14,29,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,1,2,1,13,1,88,0,15,10,87,78,3,0,88,0,1,100,13,64,93,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,66,0,73,30,999,78,31,-31,2,0,187
45,4,4,4,4,10,WR,#82,60,85,0,12,7,91,0,7,9626,202,9626,94,25,0,0,79,0,0,0,88,0,0,89,0,63,1023,75,15,14,29,0,0,78,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,82,2,1,12,1,67,0,15,10,54,91,1,0,79,0,1,100,6,65,92,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,60,0,75,45,999,40,31,-31,2,0,152
45,0,0,0,0,10,WR,#7,60,88,0,12,9,97,0,7,6703,136,6703,90,28,0,0,73,1,0,0,89,0,0,97,2,63,1023,75,15,14,29,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,7,2,1,12,1,79,0,15,10,77,78,5,0,93,0,1,100,7,65,93,95,2,2,2,2,0,17,79,0,17,28,0,0,18,0,3,3,0,0,0,0,60,0,73,36,999,87,31,-31,2,0,189
45,0,0,0,0,10,WR,#7,244,81,0,84,10,96,0,7,8240,172,8240,86,28,0,0,82,1,0,0,96,0,0,84,0,63,1023,75,15,14,36,0,0,69,0,0,0,0,0,0,0,265,37,100,0,0,1,0,55,0,0,7,2,1,84,1,82,0,15,10,76,57,8,0,99,0,1,100,7,65,88,95,2,2,2,2,0,9,40,30,11,22,11,0,4,0,3,3,15,0,7,7,244,0,77,65,999,78,31,-31,2,0,150
45,0,0,0,0,10,WR,#6,71,87,0,14,9,88,0,7,8074,168,8074,85,29,0,0,67,2,0,0,96,0,0,82,0,63,1023,75,15,14,29,0,0,69,0,0,0,0,0,0,0,265,37,100,0,0,1,0,55,0,0,6,0,1,14,1,86,0,15,10,69,67,9,0,82,0,1,100,9,65,87,95,2,2,2,2,0,9,40,30,11,22,11,0,4,0,3,3,15,0,7,7,71,0,77,65,999,78,31,-31,2,0,152
45,0,0,0,0,10,WR,#8,60,87,0,12,5,88,0,7,7048,143,7048,88,29,0,0,85,1,0,0,81,0,0,86,0,63,1023,75,15,20,37,0,0,68,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,8,2,1,12,1,58,0,15,10,66,90,6,0,79,0,1,100,10,65,85,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,60,0,77,50,999,78,31,-31,2,0,150
45,0,0,0,0,10,WR,#4,92,79,0,18,12,91,0,7,7111,145,7111,93,34,0,0,64,2,0,0,87,0,0,89,0,63,1023,75,15,14,36,0,0,73,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,4,2,1,18,1,70,0,15,10,80,87,13,0,92,0,1,100,12,65,91,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,92,0,74,40,999,87,31,-31,2,0,153
45,4,4,4,4,10,WR,#83,149,75,0,125,13,92,0,7,4352,85,4352,94,29,0,0,86,1,0,0,88,0,0,91,0,63,1023,75,15,14,30,0,0,75,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,83,2,1,125,1,80,0,15,10,84,91,8,0,88,0,1,100,13,65,93,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,149,0,76,35,999,67,31,-31,2,0,150
45,0,0,0,0,10,WR,#11,128,89,0,25,12,90,0,7,4863,96,4863,96,27,0,0,84,1,0,0,99,0,0,98,0,63,1023,75,15,14,29,0,0,78,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,11,2,1,25,1,87,0,15,10,91,80,6,0,90,0,1,100,6,66,98,95,2,2,2,2,0,18,93,0,25,37,0,0,16,0,3,3,39,0,0,0,128,0,76,55,999,67,31,-31,2,0,153
45,4,4,4,4,10,WR,#4,65,85,0,13,11,99,0,7,4281,83,4281,90,30,0,0,89,1,0,0,96,0,0,97,2,63,1023,75,15,14,37,0,0,80,0,0,0,6,6,6,6,265,35,100,0,0,1,0,55,0,0,4,2,1,13,1,88,0,15,10,88,85,8,0,92,0,1,100,7,66,98,95,2,2,2,2,0,18,93,0,25,37,0,0,16,0,3,3,39,0,0,0,65,0,75,49,999,67,31,-31,2,0,187
45,4,4,4,4,10,WR,#83,95,69,0,79,11,87,0,7,8946,188,8946,87,25,0,0,60,0,0,0,90,0,0,85,0,63,1023,84,20,25,38,0,0,68,0,0,0,6,6,6,6,265,37,100,0,0,1,0,55,0,0,83,2,1,79,1,75,0,15,10,51,80,1,0,95,0,1,100,11,66,87,95,2,2,2,2,0,9,40,30,11,22,11,0,4,0,3,3,15,0,7,7,95,0,76,59,999,58,31,-31,2,0,152
45,4,4,4,4,10,WR,#10,85,85,0,17,5,95,0,7,4531,89,4531,97,29,0,0,83,2,0,0,86,0,0,93,2,63,1023,75,15,14,29,0,0,76,0,0,0,6,6,6,6,265,36,100,0,0,1,0,55,0,0,10,2,1,17,1,71,0,15,10,86,84,9,0,79,0,1,100,8,67,93,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,85,0,74,42,999,67,31,-31,2,0,189
45,0,0,0,0,16,WR,#81,72,90,0,14,16,95,0,7,8480,178,8480,89,27,0,0,96,1,0,0,96,0,0,98,0,63,1023,92,17,7,34,0,0,70,0,0,0,0,0,0,0,265,37,100,0,0,1,0,55,0,0,81,2,1,14,1,74,0,15,16,90,89,4,0,88,0,1,100,16,67,97,95,2,2,2,2,0,15,100,36,15,37,0,11,15,0,3,3,22,0,0,0,72,0,70,17,999,78,31,-31,2,0,150
45,0,0,0,0,10,WR,#6,65,69,0,13,14,95,0,7,7373,151,7373,97,30,0,0,82,2,0,0,89,0,0,93,2,63,1023,75,15,14,32,0,0,77,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,6,2,1,13,1,58,0,15,10,81,80,9,0,92,0,1,100,11,69,94,95,2,2,2,2,0,21,70,0,28,38,0,0,22,0,3,3,15,0,11,0,65,0,74,50,999,78,31,-31,2,0,187
45,0,0,0,0,17,WR,#80,57,90,0,11,21,86,0,7,7954,165,7954,92,27,0,0,87,0,0,0,80,0,0,88,2,63,1023,90,18,22,44,0,0,69,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,80,2,1,11,1,61,0,15,7,75,87,3,0,83,0,1,100,16,70,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,57,0,73,30,999,87,31,-31,2,0,197
45,0,0,0,0,19,WR,#6,77,90,0,74,7,84,0,7,8035,167,8035,82,27,0,0,89,0,0,0,86,0,0,86,0,63,1023,90,10,15,44,0,0,75,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,6,0,1,74,1,63,0,15,15,78,86,3,0,86,0,1,100,16,70,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,77,0,74,40,999,78,31,-31,2,0,153
45,0,0,0,0,17,WR,#2,194,90,0,74,21,86,0,7,16323,263,16323,92,27,0,0,87,0,0,0,80,0,0,88,2,63,1023,90,18,22,44,0,0,69,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,2,2,1,74,1,61,0,15,7,66,87,3,0,83,0,1,100,16,70,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,194,0,73,30,999,86,31,-31,2,0,197
45,0,0,0,0,17,WR,#82,179,90,0,74,21,86,0,7,16366,264,16366,92,27,0,0,87,0,0,0,80,0,0,88,2,63,1023,90,18,22,44,0,0,69,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,82,2,1,74,1,61,0,15,7,64,87,3,0,83,0,1,100,16,70,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,179,0,73,30,999,89,31,-31,2,0,197
45,0,0,0,0,17,WR,#81,82,90,0,74,21,86,0,7,16410,265,16410,92,27,0,0,87,0,0,0,80,0,0,88,2,63,1023,90,18,22,44,0,0,69,0,0,0,0,0,0,0,265,36,100,0,0,1,0,55,0,0,81,2,1,74,1,61,0,15,7,64,87,3,0,83,0,1,100,16,70,86,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,82,0,73,30,999,81,31,-31,2,0,197
45,0,0,0,0,10,WR,#80,79,86,0,15,8,96,0,7,5621,112,5621,92,31,0,0,66,2,0,0,97,0,0,95,2,63,1023,75,15,14,29,0,0,80,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,80,2,1,15,1,67,0,15,10,86,64,10,0,99,0,1,100,12,72,95,95,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,79,0,80,65,999,71,31,-31,2,0,187
45,0,0,0,0,11,WR,#10,84,82,0,49,12,80,0,7,8636,182,8636,83,27,0,0,77,1,0,0,88,0,0,80,0,63,1023,85,20,20,34,0,0,62,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,10,0,1,49,1,86,0,15,18,64,84,7,0,79,0,1,100,16,42,81,96,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,84,0,74,42,999,56,31,-31,2,0,150
45,0,0,0,0,11,WR,#85,49,75,0,19,8,76,0,7,8637,182,8637,79,27,0,0,72,0,0,0,75,0,0,72,0,63,1023,70,9,13,36,0,0,60,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,85,2,1,19,1,66,0,15,8,44,85,3,0,74,0,1,100,22,46,72,96,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,49,0,73,30,999,56,31,-31,2,0,151
45,4,4,4,4,19,WR,#85,80,85,0,16,5,93,0,7,9772,205,9772,93,25,0,0,90,0,0,0,97,0,0,93,2,63,1023,95,25,14,29,0,0,64,0,0,0,6,6,6,6,265,35,100,0,0,1,0,55,0,0,85,2,1,16,1,75,0,15,23,69,90,1,0,65,0,1,100,5,54,96,96,2,2,2,2,0,9,72,8,34,57,0,0,31,0,3,3,0,0,7,0,80,0,72,35,999,65,31,-31,2,0,195
