PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,10,Tim,Euhus,0,89,0,0,15,77,0,7,17522,1009,17522,71,26,0,1,87,0,0,0,80,0,0,75,0,13,1015,82,39,44,48,0,6,52,0,2,0,2,2,2,2,161,45,100,2,2,0,0,40,0,0,87,1,0,0,0,60,0,4,12,32,75,2,1684,64,0,1,95,11,64,67,56,0,2,0,2,3,4,3,10,3,10,10,10,11,0,4,4,5,10,10,7,0,0,77,89,999,4,2,-31,0,0,154
45,2,2,2,2,25,Teyo,Johnson,0,85,0,0,15,87,0,7,16983,1009,16983,84,25,0,0,82,1,0,0,77,0,0,85,2,31,7,84,32,50,54,0,8,55,0,0,0,0,7,0,7,200,45,100,1,2,0,2,40,0,0,84,1,0,0,0,90,0,2,31,55,92,3,1730,62,0,1,70,15,63,77,63,0,0,0,0,3,4,3,10,3,10,10,10,11,0,4,4,5,10,10,7,0,0,77,90,999,25,31,-31,0,0,191
45,2,2,2,2,18,Ryan,Hannam,0,59,0,0,15,73,0,7,17017,1009,17017,72,27,0,1,65,1,0,0,72,0,0,66,0,34,1009,81,20,45,56,0,11,50,0,2,0,0,0,0,0,150,45,100,0,0,0,4,29,0,0,86,1,0,0,0,0,0,5,14,26,57,5,1708,67,0,1,95,14,66,70,70,0,0,0,0,3,4,3,10,3,10,10,10,11,0,4,4,5,10,10,7,0,0,74,88,999,8,0,-31,0,0,153
45,0,0,0,0,29,Doug,Jolley,0,81,0,0,18,84,0,7,15265,1009,15265,83,28,0,0,50,1,0,0,79,0,0,78,0,23,1009,84,12,44,48,0,6,55,0,4,0,0,0,0,0,26,45,100,0,0,0,0,0,0,0,86,1,0,0,0,75,0,2,30,39,70,5,1732,64,0,1,90,18,64,75,71,0,0,0,0,3,4,3,10,3,10,10,10,11,0,4,4,5,10,10,7,0,0,76,90,570,15,0,-31,0,0,154
45,4,4,4,4,20,Christian,Fauria,0,75,0,0,14,70,0,7,1610,1009,1610,66,35,0,0,86,2,0,0,74,0,0,64,0,7,1009,69,37,60,65,0,6,58,0,2,0,3,3,3,3,41,45,100,0,0,0,0,0,0,0,88,2,0,0,0,54,0,2,15,51,57,12,1687,66,0,1,68,15,75,80,74,0,0,0,0,3,4,3,10,3,10,10,10,11,0,4,4,5,10,10,7,0,0,76,90,638,8,0,-31,0,0,154
45,0,0,0,0,21,Mike,Seidman,0,72,0,0,23,66,0,7,17047,1009,17047,65,26,0,0,80,1,0,0,67,0,0,62,0,12,1009,83,32,60,66,0,8,56,0,0,0,0,0,0,0,226,45,100,0,0,0,0,0,0,0,82,2,0,0,0,68,0,3,23,37,60,4,1802,62,0,1,88,27,70,70,59,0,0,0,0,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,0,0,76,101,999,8,0,-31,0,0,154
45,4,4,4,4,10,Lorenzo,Diamond,0,72,0,0,12,72,0,7,26363,1009,26363,70,27,0,0,65,1,0,0,67,0,0,68,2,63,12,80,27,52,55,0,6,55,0,0,0,0,0,0,0,14,45,100,0,0,0,0,0,0,0,87,2,0,0,0,0,0,15,13,25,64,3,1676,59,0,1,95,21,64,65,60,0,0,0,0,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,0,0,75,100,999,60,31,-31,0,0,188
45,2,2,2,2,15,Zach,Hilton,0,85,0,0,18,78,0,7,24189,1009,24189,77,27,0,0,86,1,0,0,76,0,0,73,0,63,1009,85,40,45,50,0,8,62,0,4,0,8,8,8,8,135,45,100,2,2,0,0,40,0,0,83,1,0,0,0,55,0,15,11,37,74,2,0,61,0,1,97,17,64,71,65,0,0,0,0,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,0,0,76,100,999,5,0,-31,0,0,151
45,3,3,3,3,27,Ernie,Conwell,0,82,0,0,17,70,3,7,1434,1009,1434,67,35,0,1,73,2,0,0,72,0,0,64,0,29,1009,49,36,58,64,0,6,55,0,2,0,0,0,0,0,252,45,100,0,0,0,2,0,0,0,85,2,0,0,0,93,0,2,31,43,57,11,1662,69,0,1,91,22,70,78,79,0,2,0,2,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,0,0,74,105,104,8,0,-31,0,0,150
45,3,4,3,4,12,Adam,Bergen,0,75,0,0,14,74,0,7,27051,1009,27051,72,24,0,1,65,0,0,0,71,0,0,69,0,63,1009,86,35,55,60,0,8,54,0,2,0,0,0,0,0,103,45,100,0,0,0,0,0,0,0,89,1,0,0,0,0,0,15,12,29,55,2,1631,66,0,1,90,14,69,74,68,2,0,2,0,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,0,0,76,103,999,5,0,-31,0,0,154
45,4,4,4,4,18,Erron,Kinney,0,78,0,0,15,68,0,7,1741,1009,1741,64,30,0,0,80,1,0,0,79,0,0,64,2,6,1015,76,34,58,70,2,8,70,0,0,0,2,2,2,2,62,45,100,0,0,0,0,0,0,0,88,2,0,0,0,78,0,3,19,59,70,7,1740,65,0,1,95,22,77,86,75,0,0,0,0,12,3,27,0,0,0,0,0,0,0,4,4,9,3,5,23,0,0,77,115,268,8,0,-31,0,0,188
45,2,2,2,2,20,John,St. Clair,150,62,0,42,20,65,0,5,1437,1,1437,53,30,1,0,82,1,0,0,25,0,0,48,1,32,1009,83,26,79,86,0,12,10,0,0,0,0,0,0,0,240,45,100,0,0,2,4,0,0,0,78,0,2,42,2,63,0,3,19,42,24,7,40,14,0,0,95,25,88,75,75,0,2,0,2,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,150,0,76,160,999,0,2,-31,0,0,179
45,2,2,2,2,20,John,Tait,3360,73,0,870,29,70,0,4,632,1,632,52,32,0,0,92,2,0,0,25,0,0,52,0,14,1009,90,26,94,91,0,3,10,0,1,0,0,0,0,0,26,26,100,0,0,3,0,0,0,0,76,1,6,870,6,87,0,1,36,75,21,8,41,13,0,0,92,33,91,90,89,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,3360,0,78,163,999,0,3,-31,0,0,150
45,2,2,2,2,10,Levi,Jones,1250,65,0,780,18,85,0,7,14827,2,14827,62,28,0,0,73,1,0,0,18,0,0,60,2,10,1015,90,23,95,91,0,12,30,0,0,0,0,0,0,0,9,45,100,0,0,1,4,0,0,0,76,1,5,780,5,0,0,1,10,77,35,5,66,23,0,0,96,11,90,91,84,0,0,0,0,17,10,24,10,25,5,17,0,0,1,5,5,25,0,3,0,1250,0,77,150,999,10,5,-31,0,0,204
45,2,2,2,2,15,Adam,Kieft,152,72,0,52,20,49,0,7,26767,2,26767,44,24,0,0,87,0,0,0,20,0,0,45,0,18,1015,85,40,80,88,0,12,10,0,0,0,8,8,8,8,33,45,100,0,0,3,4,0,0,0,70,0,4,52,4,60,0,4,28,26,45,2,69,15,0,0,91,20,92,68,52,0,0,0,0,19,8,25,10,20,5,2,10,20,0,5,5,20,10,6,13,152,0,79,177,999,0,1,-31,0,0,158
45,2,2,2,2,15,Kirk,Chambers,43,67,0,9,8,56,0,4,17366,3,17366,46,27,0,0,86,2,0,0,14,0,0,43,0,11,1009,84,14,77,82,0,12,10,0,2,0,0,0,0,0,200,45,100,0,0,1,4,0,0,0,73,2,1,9,1,56,0,6,18,28,20,28,91,17,0,0,96,9,84,64,58,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,43,0,79,153,999,0,0,-31,0,0,153
45,4,4,4,4,10,Jason,Peters,1200,76,0,484,6,74,0,7,27021,3,27021,58,25,0,0,88,1,0,0,25,0,0,60,2,63,1009,85,48,88,92,0,13,10,0,0,0,0,0,0,0,10,45,100,0,0,4,4,0,0,0,71,0,4,484,4,0,0,15,10,81,64,3,115,15,0,0,89,13,93,88,84,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,1200,0,76,168,999,0,3,-31,0,0,196
45,3,3,3,3,26,Erik,Pears,36,65,0,17,26,70,0,7,27081,4,27081,60,25,0,0,87,0,0,0,15,0,0,60,0,63,1009,80,17,77,84,0,3,10,0,2,0,0,2,0,2,42,45,100,0,0,1,0,0,0,0,64,2,1,17,1,0,0,15,33,37,29,2,165,20,0,0,90,16,85,72,69,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,36,0,80,145,999,0,2,-31,0,0,152
45,3,3,3,3,26,Matt,Lepsis,2500,57,0,580,26,79,0,9,375,4,375,64,33,0,0,87,2,0,0,16,0,0,65,0,63,1009,72,26,88,94,0,3,10,0,2,0,6,6,6,6,41,24,100,0,0,3,0,0,0,0,78,0,4,580,4,79,0,15,33,77,16,10,156,21,0,0,90,16,88,90,87,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,2500,0,76,130,999,0,10,-31,0,0,152
45,2,2,2,2,17,Kevin,Shaffer,1650,75,0,847,27,70,0,0,15691,5,15691,56,27,0,0,77,1,0,0,10,0,0,63,0,33,1009,74,18,86,95,0,3,10,0,2,0,2,2,2,2,222,24,100,0,0,6,0,0,0,0,77,0,7,847,7,91,0,7,17,70,33,5,200,12,0,0,95,16,92,88,85,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,1650,0,77,130,999,0,1,-31,0,0,161
12,3,3,3,3,25,Joe,Thomas,3000,82,0,430,23,81,0,7,27901,5,27901,68,22,0,0,88,0,0,0,40,0,0,70,0,3,1015,86,45,90,88,0,12,10,0,2,0,0,0,0,0,258,25,100,0,0,5,4,40,0,0,73,2,5,430,5,0,0,1,16,63,75,0,0,50,0,0,90,21,87,85,74,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,3000,0,79,151,999,0,0,-31,0,0,158
45,3,3,3,3,15,Luke,Petitgout,1500,75,0,294,34,72,0,7,998,6,998,49,31,0,0,94,1,0,0,15,0,0,50,0,19,1015,78,14,93,88,0,2,10,0,2,0,2,2,2,2,152,25,100,0,0,3,0,0,0,0,79,1,3,294,3,61,0,1,19,73,42,7,242,16,0,0,95,24,88,86,86,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,1500,0,78,150,999,0,7,-31,0,0,166
45,1,1,1,1,24,Anthony,Davis,470,73,0,78,27,55,0,7,17175,6,17175,46,27,0,0,83,1,0,0,27,0,0,45,2,63,1009,76,24,85,89,0,3,10,0,0,0,0,0,0,0,241,45,100,0,0,2,0,0,0,0,69,0,3,78,3,64,0,15,24,56,41,4,229,16,0,0,74,31,92,78,73,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,470,0,76,169,999,0,4,-31,0,0,188
45,3,3,3,3,16,Oliver,Ross,1400,51,0,120,19,60,0,1,871,7,871,54,32,2,0,76,2,0,0,15,0,0,53,2,15,1009,78,25,85,85,0,12,10,0,0,0,2,2,2,2,90,45,100,0,0,3,4,0,0,0,79,2,5,120,5,61,0,0,16,50,14,9,290,30,0,0,95,29,90,77,72,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,1400,0,77,149,999,0,1,-31,0,0,188
45,3,3,3,3,19,Mike,Gandy,300,55,0,120,24,82,0,7,14200,7,14200,53,28,0,0,75,1,0,0,23,0,0,54,0,6,1009,63,15,87,85,0,3,10,0,0,0,2,0,2,0,152,45,100,0,0,3,0,0,0,0,69,1,3,120,3,0,0,3,25,59,13,6,270,29,0,0,90,22,88,81,78,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,300,0,76,150,999,0,0,-31,0,0,150
45,3,2,3,2,33,Roman,Oben,160,74,0,80,33,67,0,7,424,8,424,52,33,0,0,91,2,0,0,22,0,0,48,2,5,6,82,23,88,86,0,3,10,0,0,0,0,0,0,0,105,45,100,0,0,2,0,0,0,0,72,1,2,80,2,69,0,3,20,56,21,11,323,25,0,0,92,18,91,81,77,0,2,0,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,160,0,76,145,999,0,3,-31,0,0,205
45,3,3,3,3,40,Marcus,McNeill,400,55,0,8,10,75,0,7,27247,8,27247,63,22,0,0,84,0,0,0,8,0,0,61,2,18,1015,87,39,94,97,0,3,10,0,0,0,8,8,8,8,14,26,100,0,0,4,0,21,0,0,73,0,4,8,4,0,0,2,25,84,66,1,0,19,0,0,80,28,94,94,85,2,2,2,2,19,8,25,10,20,5,2,10,20,1,5,5,20,10,6,13,400,0,79,176,999,11,1,-31,0,0,206
45,3,2,3,2,15,Kevin,Sampson,85,67,0,17,8,60,0,7,24197,9,24197,48,26,0,0,86,1,0,0,14,0,0,45,0,30,1015,84,14,82,85,1,12,10,0,2,0,0,0,0,0,205,45,100,0,0,1,4,0,0,0,79,0,1,17,1,56,0,7,18,47,20,3,374,17,0,0,96,9,86,72,67,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,85,0,76,152,999,0,3,-31,0,0,153
45,3,3,3,3,36,Damion,McIntosh,1800,60,0,156,19,60,0,7,12041,9,12041,49,30,0,0,77,1,0,0,29,0,0,51,2,21,1009,68,25,82,85,0,3,10,0,0,0,0,0,0,0,96,45,100,0,0,6,0,0,0,0,77,0,6,156,6,56,0,3,23,60,33,7,368,36,0,0,95,19,91,78,79,2,2,2,2,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,1800,0,76,165,999,0,0,-31,0,0,210
45,3,3,3,3,24,Charlie,Johnson,96,74,0,39,10,74,0,7,27337,10,27337,64,23,0,0,80,0,0,0,22,0,0,64,0,30,1015,89,35,81,82,0,3,10,0,0,0,8,0,0,0,158,45,100,2,2,2,0,40,0,0,74,2,3,39,3,63,0,6,25,30,65,1,405,13,0,0,92,9,85,68,47,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,96,0,76,145,999,0,1,-31,0,0,150
45,3,3,3,3,33,Tarik,Glenn,3000,66,1,1284,36,68,0,5,684,10,684,52,31,0,0,93,2,0,0,29,0,0,54,2,19,1015,86,26,98,94,0,3,10,0,0,0,8,0,0,0,28,25,100,2,2,2,0,40,0,0,78,1,6,1284,6,63,0,1,30,92,23,10,400,13,0,0,90,14,95,96,94,2,2,2,2,19,8,25,10,20,5,2,10,20,0,5,5,20,10,6,13,3000,0,77,172,999,0,10,-31,0,0,225
45,1,1,1,1,24,Doug,Free,120,84,0,72,21,84,0,7,27967,11,27967,66,23,0,0,86,0,0,0,40,0,0,69,0,23,1015,87,45,85,84,0,12,10,0,2,0,0,0,0,0,137,45,100,2,0,3,4,40,0,0,72,2,3,72,3,0,0,4,17,55,74,0,0,50,0,0,90,20,85,77,63,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,120,0,79,145,999,0,0,-31,0,0,158
45,3,2,3,2,12,Pat,McQuistan,160,63,0,56,12,55,0,9,27827,11,27827,43,24,0,0,94,0,0,0,15,0,0,44,0,3,1015,91,30,83,85,0,3,10,0,3,0,0,0,0,0,253,45,100,0,0,3,2,1,0,0,77,0,4,56,4,61,0,7,20,37,28,1,455,29,0,0,96,12,91,69,55,0,0,0,0,18,8,25,10,6,5,18,10,16,1,5,5,20,10,6,12,160,0,78,155,999,0,1,-31,0,0,150
45,3,3,3,3,19,Flozell,Adams,2502,70,0,665,29,60,0,0,735,11,735,44,32,0,0,93,2,0,0,23,0,0,42,2,8,1015,76,14,87,97,0,3,10,0,0,0,0,0,0,0,118,24,100,0,0,1,0,0,0,0,76,0,5,665,5,86,0,2,16,81,10,9,428,29,0,0,86,14,97,89,90,0,0,0,0,19,8,25,10,20,5,2,10,20,1,5,5,20,10,6,13,2502,0,79,197,999,0,9,-31,0,0,187
45,3,2,3,2,20,Joe,Toledo,200,70,0,52,29,75,0,9,27829,12,27829,65,23,0,0,92,0,0,0,64,0,0,66,0,17,1015,80,29,76,85,0,3,60,0,2,0,0,0,0,0,252,45,100,0,0,3,2,20,0,0,67,0,4,52,4,64,0,4,36,34,66,1,0,55,0,0,99,33,88,68,48,0,0,0,0,19,8,25,10,20,5,2,10,20,0,5,5,20,10,6,13,200,0,77,177,999,0,1,-31,0,0,150
45,3,3,3,3,8,Vernon,Carey,710,75,0,260,10,74,0,5,17371,12,17371,52,26,0,0,90,1,0,0,12,0,0,53,2,19,1015,87,32,84,91,0,3,10,0,0,0,0,0,0,0,115,45,100,0,0,2,0,0,0,0,72,0,5,260,5,64,0,1,12,64,32,3,473,21,0,0,94,11,92,82,75,0,0,0,0,19,8,25,10,20,5,2,10,20,0,5,5,20,10,6,13,710,0,76,175,999,0,3,-31,0,0,197
45,3,3,3,3,40,Winston,Justice,400,74,0,105,34,75,0,7,27251,13,27251,56,22,0,0,85,0,0,0,25,0,0,58,2,7,1015,88,40,89,89,0,3,10,0,0,0,8,8,8,8,231,45,100,0,0,4,2,35,0,0,74,2,5,105,5,0,0,2,35,44,72,1,0,11,0,0,80,26,89,75,49,2,2,2,2,17,10,24,10,25,5,17,0,0,2,5,5,25,0,3,0,400,0,78,140,999,11,1,-31,0,0,205
45,2,2,2,2,16,William,Thomas,1000,70,0,358,17,72,0,7,839,13,839,46,31,0,0,94,2,0,0,29,0,0,45,2,11,1015,84,16,95,95,0,3,10,0,0,0,2,2,2,2,64,26,100,0,0,2,0,0,0,0,72,2,2,358,2,61,0,1,15,83,24,9,546,21,0,0,99,17,95,93,89,3,0,3,0,19,8,25,10,20,5,2,10,20,1,5,5,20,10,6,13,1000,0,79,189,999,0,9,-31,1,0,465
45,3,2,3,2,9,Frank,Omiyale,120,60,0,33,29,50,0,7,27053,14,27053,45,23,0,0,85,0,0,0,27,0,0,45,2,27,1015,85,10,78,86,0,12,10,0,0,0,0,3,0,3,209,45,100,0,0,1,4,0,0,0,70,0,3,33,3,0,0,5,33,28,30,2,581,10,0,0,95,10,87,66,55,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,120,0,76,150,999,0,2,-31,0,0,197
45,3,3,3,3,17,Wayne,Gandy,3000,68,0,726,28,72,0,5,1660,14,1660,52,36,0,0,91,2,0,0,19,0,0,51,2,15,27,70,23,90,90,0,2,10,0,0,0,0,0,0,0,14,25,100,0,0,2,0,0,0,0,72,2,6,726,6,93,0,1,21,77,32,13,568,18,0,0,95,19,92,88,88,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,3000,0,76,148,999,0,1,-31,0,0,205
12,1,1,1,1,24,Joe,Staley,500,85,0,135,22,89,0,7,27965,15,27965,72,23,0,0,86,0,0,0,62,0,0,74,0,28,1015,89,25,87,83,0,12,10,0,2,0,0,0,0,0,33,45,100,2,0,5,4,40,0,0,74,2,5,135,5,0,0,1,18,53,78,0,0,61,0,0,90,20,84,79,66,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,500,0,78,136,999,0,0,-31,0,0,160
45,4,4,4,4,23,Jonas,Jennings,3650,69,0,602,21,72,0,0,14221,15,14221,51,28,0,0,81,1,0,0,25,0,0,45,2,33,1009,82,16,84,92,0,3,10,0,0,0,0,2,0,2,70,24,100,0,0,5,2,0,0,0,75,0,7,602,7,0,0,3,21,67,22,6,613,19,0,0,90,21,94,85,85,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,3650,0,75,165,999,0,2,-31,0,0,195
45,2,2,2,2,20,Guy,Whimper,150,72,0,51,36,75,0,7,27376,16,27376,64,24,0,0,87,0,0,0,22,0,0,64,2,32,1015,87,20,84,82,0,3,10,0,0,0,0,0,0,0,54,45,100,0,0,3,0,20,0,0,79,1,3,51,3,94,0,4,21,41,44,1,0,30,0,0,85,16,85,72,55,0,0,0,0,17,10,24,10,25,5,17,0,0,1,5,5,25,0,3,0,150,0,77,145,999,0,1,-31,0,0,206
45,2,2,2,2,14,David,Diehl,59,65,0,40,16,68,0,7,16979,16,16979,54,26,0,0,85,1,0,0,16,0,0,55,0,25,1015,85,15,86,91,1,12,10,6,2,0,0,0,0,0,84,45,100,0,0,1,4,0,0,0,66,0,1,40,1,0,0,5,12,61,20,4,641,10,7,0,95,18,88,81,75,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,59,0,77,150,999,10,4,-31,0,0,155
45,2,2,2,2,23,Maurice,Williams,2100,64,0,430,25,62,0,4,14219,17,14219,49,28,0,0,90,1,0,0,21,0,0,49,2,12,1015,88,25,89,91,0,12,10,0,0,0,0,0,0,0,117,45,100,0,0,2,4,0,0,0,74,0,5,430,5,0,0,2,29,68,25,6,715,14,0,0,95,24,93,85,80,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,2100,0,77,150,999,0,6,-31,2,0,194
45,2,2,2,2,12,Khalif,Barnes,750,72,0,430,17,82,0,7,26664,17,26664,63,25,0,0,77,0,0,0,12,0,0,60,2,20,1015,85,15,89,91,1,12,10,0,0,0,0,0,0,0,252,45,100,0,0,3,4,0,0,0,69,0,5,430,5,61,0,2,10,68,28,2,675,14,0,0,90,11,90,85,72,3,2,3,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,750,0,77,144,999,0,2,-31,0,0,187
45,2,2,2,2,14,Adrian,Jones,160,73,0,108,17,81,0,5,17361,18,17361,62,26,0,0,86,1,0,0,25,0,0,64,2,36,1015,84,12,88,83,0,12,10,0,0,0,0,0,3,3,95,45,100,2,2,1,4,40,0,0,79,1,4,108,4,0,0,4,14,57,31,3,740,21,0,0,95,14,82,79,73,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,160,0,76,136,999,0,3,-31,0,0,189
45,3,3,3,3,40,DBrickashaw,Ferguson,2000,75,0,550,8,87,0,7,27246,18,27246,66,22,0,0,85,0,0,0,15,0,0,67,2,4,1015,90,24,92,88,0,3,10,0,0,0,0,0,0,0,240,25,100,0,0,4,2,75,0,0,60,1,5,550,5,0,0,1,26,74,67,1,0,9,0,0,80,35,90,87,74,2,2,2,2,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,2000,0,77,152,999,14,1,-31,0,0,195
45,3,3,3,3,25,Jeff,Backus,2500,66,0,605,24,74,0,7,14210,19,14210,53,29,0,0,50,1,0,0,17,0,0,55,0,18,1015,88,22,90,92,0,3,10,0,4,0,2,2,2,2,117,45,100,0,0,5,0,0,0,0,76,0,5,605,5,0,0,1,30,72,27,6,760,15,0,0,90,18,90,88,86,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,2500,0,77,145,999,0,6,-31,0,0,158
45,3,3,3,3,22,Jonathan,Scott,110,74,0,51,11,60,0,7,27391,19,27391,52,24,0,0,55,0,0,0,27,0,0,60,2,8,1015,92,25,82,80,0,12,10,0,0,0,2,2,2,2,214,45,100,0,0,2,4,1,0,0,73,1,3,51,3,0,0,5,33,37,42,1,0,10,0,0,95,21,87,72,68,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,110,0,78,155,999,0,1,-31,0,0,194
45,1,1,1,1,24,Allen,Barbre,120,84,0,45,21,85,0,7,28035,20,28035,69,23,0,0,80,0,0,0,40,0,0,70,0,20,1015,90,30,82,78,0,12,20,0,2,0,0,0,0,0,265,45,100,2,0,3,4,40,0,0,78,2,3,45,3,0,0,4,20,31,75,0,0,50,0,0,90,20,85,70,54,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,120,0,76,140,999,0,0,-31,0,0,160
45,3,3,3,3,35,Chad,Clifton,3240,69,0,936,23,72,0,7,1232,20,1232,53,31,0,0,87,1,0,0,22,0,0,52,0,13,1015,62,13,95,92,0,3,10,0,2,0,2,2,2,2,211,26,100,0,0,3,0,0,0,0,76,1,6,936,6,57,0,2,21,78,12,7,808,27,0,0,96,16,91,91,89,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,3240,0,77,170,999,0,7,-31,0,0,152
45,2,2,2,2,19,Rashad,Butler,99,73,0,57,21,82,0,5,27412,21,27412,62,24,0,0,70,0,0,0,35,0,0,64,2,25,1015,87,39,85,79,0,12,11,0,0,0,0,0,0,0,115,45,100,0,0,2,4,0,0,0,79,1,3,57,3,0,0,3,17,39,62,1,0,12,0,0,89,22,83,73,62,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,99,0,76,133,999,0,1,-31,0,0,204
45,2,2,2,2,17,Travelle,Wharton,60,75,0,0,14,84,0,5,17358,21,17358,58,26,0,0,78,1,0,0,30,0,0,62,2,31,1015,88,19,89,86,0,12,10,0,0,0,2,0,2,0,176,45,100,0,0,1,4,0,0,0,70,1,1,0,1,0,0,3,17,61,29,3,877,12,0,0,96,17,87,83,75,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,60,0,75,152,999,0,3,-31,0,0,204
45,2,2,2,2,19,Matt,Light,2950,63,0,1015,18,70,0,7,14214,22,14214,60,29,0,0,91,1,0,0,21,0,0,62,0,17,1015,82,19,95,87,0,3,10,0,2,0,2,2,2,2,169,25,100,0,0,3,0,0,0,0,72,1,7,1015,7,0,0,2,23,78,11,6,897,21,9,0,90,25,86,90,92,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,2950,0,76,145,999,0,6,-31,0,0,161
45,3,3,3,3,15,Wesley,Britt,90,83,0,45,14,65,0,7,27105,22,27105,60,24,1,0,83,0,0,0,50,0,0,60,0,28,1009,84,20,80,82,1,3,10,0,2,0,0,0,0,0,3,45,100,0,0,1,0,45,0,0,65,2,3,45,3,0,0,5,12,34,61,2,882,45,0,0,87,14,82,70,64,0,0,0,0,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,90,0,80,154,999,15,2,-31,0,0,150
45,2,2,0,0,20,Mario,Henderson,160,78,0,56,15,70,0,7,28016,23,28016,61,22,0,0,84,0,0,0,35,0,0,58,2,28,1015,94,35,84,78,0,3,10,0,0,0,0,2,0,2,64,45,100,0,0,4,0,0,0,0,75,1,4,56,4,0,0,3,20,36,60,0,0,30,0,0,90,15,86,69,54,0,0,0,0,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,160,0,79,142,999,0,0,-31,0,0,190
45,2,3,2,3,21,Barry,Sims,2340,70,0,280,31,76,0,4,1387,23,1387,54,32,0,0,88,2,0,0,32,0,0,49,0,63,1009,86,26,85,86,0,3,10,1,1,0,2,2,2,2,233,45,100,0,0,3,1,0,0,0,65,0,7,280,7,62,0,15,21,62,18,8,959,28,0,0,94,28,87,81,82,2,2,2,2,17,10,24,10,25,5,17,0,0,0,5,5,25,0,3,0,2340,0,77,140,999,0,8,-31,0,0,153
