PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,4,4,4,4,12,Chris,Maragos,82,78,0,0,17,92,0,6,1779,28,1779,89,26,0,1,83,2,0,0,48,0,0,95,2,63,1009,86,62,22,34,0,8,23,0,2,0,0,0,0,0,258,45,100,2,2,1,0,78,0,0,42,2,1,0,1,59,0,15,17,27,71,4,0,70,0,1,74,18,61,70,60,0,0,0,0,0,10,49,5,5,10,10,5,10,0,17,17,10,0,20,10,82,0,70,40,198,25,0,-31,0,0,41
45,0,0,0,0,13,Matt,Conrath,0,77,0,0,12,70,0,7,1783,24,1783,60,24,0,1,79,2,0,0,26,0,0,74,0,63,1009,79,74,20,29,0,8,20,0,2,0,0,0,0,0,240,45,100,2,1,0,0,40,0,0,71,2,0,0,0,59,0,15,15,99,62,2,0,24,0,1,95,14,79,67,54,1,2,2,2,5,10,34,5,10,10,15,10,10,0,12,0,15,10,10,10,0,0,79,130,999,10,1,-31,0,0,57
45,2,2,2,2,37,Jalen,Parmele,72,79,0,0,16,96,0,0,1784,17,1784,91,28,0,0,77,2,0,0,53,0,0,85,2,10,3,86,35,43,37,0,7,70,0,0,0,0,0,0,0,218,45,100,0,0,1,0,0,0,0,34,2,1,0,1,85,0,6,39,40,87,6,0,65,0,1,95,15,66,70,53,2,2,2,2,0,10,44,0,10,10,15,0,15,0,1,1,10,0,10,10,72,0,71,65,609,40,0,-31,1,0,296
45,4,4,4,4,17,Tandon,Doss,72,84,0,0,15,85,0,4,1790,25,1790,84,24,0,1,75,1,0,0,76,0,0,85,2,26,1009,77,29,29,41,0,7,60,0,0,0,0,0,0,0,86,45,100,0,0,1,0,0,0,0,17,0,1,0,1,78,0,4,18,8,70,3,0,70,0,1,95,15,65,69,60,0,0,0,0,0,10,44,0,15,10,15,0,15,0,3,3,15,0,10,5,72,0,74,47,999,30,0,-31,0,0,43
45,2,2,2,2,17,Sean,Richardson,82,78,0,0,14,91,0,4,1795,1009,1795,92,23,0,0,82,2,0,0,53,0,0,85,0,33,17,82,58,27,33,0,1,15,0,0,0,0,0,0,0,238,45,100,0,0,1,0,0,0,0,28,2,1,0,1,67,0,15,15,49,84,2,0,68,0,0,95,15,63,67,54,3,3,3,3,5,5,54,0,10,5,10,0,10,0,18,9,10,0,10,10,82,0,74,56,999,25,0,-31,0,0,45
45,3,3,3,3,14,Will,Robinson,72,83,0,0,18,68,0,4,1797,1009,1797,56,29,0,0,82,1,0,0,21,0,1,74,2,47,1009,83,21,81,76,0,3,15,0,0,0,0,0,0,0,180,45,100,3,3,1,0,50,0,0,70,1,1,0,1,86,0,15,19,58,56,5,0,23,0,0,93,16,85,70,62,2,2,2,2,15,10,24,15,20,5,5,20,15,0,5,9,20,15,15,10,72,0,77,145,1023,7,0,-31,0,0,140
45,1,1,1,1,16,Gary,Gibson,1750,80,0,350,13,68,0,3,1801,6,1801,61,31,0,1,82,1,0,0,16,0,0,59,0,33,6,78,73,22,34,0,8,20,7,2,0,0,0,0,0,175,45,100,0,0,4,0,0,0,0,95,2,5,350,5,58,0,15,18,33,54,9,0,22,2,1,93,17,85,74,70,0,0,0,0,15,10,9,10,10,10,10,15,15,0,12,12,10,15,20,15,1750,0,75,152,232,6,0,-31,0,0,95
45,4,4,4,4,15,Brandon,Burton,82,77,0,0,13,90,0,4,1805,1009,1805,89,24,0,0,77,2,0,0,52,0,0,90,2,8,3,77,49,22,29,0,8,28,0,0,0,8,8,8,8,233,45,100,2,0,1,0,50,0,0,27,2,1,0,1,65,0,5,13,49,71,3,0,68,0,0,100,13,55,67,60,0,0,0,0,0,5,49,0,10,10,10,0,10,0,16,16,10,0,5,5,82,0,71,30,999,29,0,-31,0,0,4
0,2,2,2,2,23,Martellus,Bennett,0,82,0,0,13,81,0,4,2446,1,33205,75,26,0,0,85,0,0,0,82,0,0,73,0,30,0,80,48,54,59,0,8,61,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,2,36,65,82,6,0,74,0,0,0,24,73,86,78,2,2,2,2,5,10,44,5,10,0,5,5,10,1,4,0,10,5,10,10,0,0,78,105,0,31,0,0,0,0,140
0,6,6,6,6,15,Joel,Bitonio,0,80,0,0,18,78,1,4,2447,5,33206,70,22,1,1,82,0,0,0,31,0,0,72,0,3,0,80,45,84,81,2,1,24,0,0,0,7,7,7,7,143,0,0,0,0,0,0,0,1,0,75,2,0,0,0,0,0,2,27,51,71,0,0,40,0,0,0,16,80,75,53,5,5,5,5,10,15,29,5,15,0,15,10,20,0,8,0,10,15,20,15,0,0,76,145,0,15,0,0,0,0,158
45,0,0,0,0,99,Dummy,Dummy,94,99,0,18,99,99,0,7,11309,237,11309,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,20,100,3,3,1,0,55,0,0,16,1,1,18,1,60,0,15,99,62,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,8,58,5,14,15,0,0,11,0,0,0,18,0,13,0,94,0,80,90,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,159,99,0,31,99,99,0,7,11310,237,11310,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,1,99,0,0,0,0,0,0,0,265,34,100,0,0,1,0,55,1,0,22,2,1,31,1,60,0,15,99,60,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,23,10,30,52,26,23,55,24,7,0,1,1,38,0,34,22,159,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,193,99,0,100,99,99,0,7,11311,237,11311,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,26,100,3,3,1,0,55,0,0,44,2,1,100,1,60,0,15,99,46,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,9,10,35,29,39,29,71,31,27,0,2,2,0,30,44,0,193,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,125,99,0,25,99,99,0,7,11312,237,11312,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,1,0,80,2,1,25,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,125,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,127,99,0,25,99,99,0,7,11313,237,11313,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,3,3,1,0,55,0,0,82,2,1,25,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,127,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,94,99,0,18,99,99,0,7,11314,237,11314,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,1,0,88,2,1,18,1,60,0,15,99,46,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,30,18,31,54,23,21,50,24,22,0,4,4,74,11,2,23,94,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,107,99,0,21,99,99,0,7,11315,237,11315,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,0,0,1,0,55,0,0,72,2,1,21,1,60,0,15,99,55,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,36,38,23,58,45,48,39,65,16,0,5,5,51,34,17,37,107,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,142,99,0,28,99,99,0,7,11316,237,11316,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,0,0,1,0,55,1,0,42,2,1,28,1,60,0,15,99,52,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,36,29,19,62,34,38,78,52,23,0,6,6,100,33,0,40,142,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,85,99,0,17,99,99,0,7,11317,237,11317,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,0,0,1,0,55,0,0,55,2,1,17,1,60,0,15,99,48,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,36,27,29,73,17,20,6,63,0,0,7,7,100,37,15,9,85,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,191,99,0,38,99,99,0,7,11318,237,11318,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,0,0,1,0,55,1,0,79,2,1,38,1,60,0,15,99,52,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,45,16,5,43,4,18,50,49,17,0,8,8,35,39,21,3,191,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,187,99,0,37,99,99,0,7,11319,237,11319,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,3,3,1,0,55,0,0,63,2,1,37,1,60,0,15,99,55,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,11,37,0,49,11,8,40,27,18,0,9,9,68,39,45,0,187,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,94,99,0,18,99,99,0,7,11320,237,11320,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,27,100,0,0,1,0,35,1,0,99,0,1,18,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,2,25,22,7,22,37,34,15,22,0,10,10,10,17,16,9,94,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,92,99,0,18,99,99,0,7,11321,237,11321,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,27,100,0,0,1,0,35,0,0,76,0,1,18,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,8,40,44,46,18,43,100,32,17,0,11,11,66,16,11,17,92,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,170,99,0,34,99,99,0,7,11322,237,11322,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,3,99,0,0,0,0,0,0,0,265,27,100,3,3,1,0,55,1,0,53,0,1,34,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,170,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,146,99,0,29,99,99,0,7,11323,237,11323,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,41,100,0,0,1,0,55,0,0,21,2,1,29,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,50,62,24,50,16,100,27,9,0,13,13,27,0,20,25,146,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,28,Matt,Szymanski,100,79,0,20,86,64,0,7,11324,1009,11324,67,25,0,0,79,0,0,0,20,0,0,67,0,63,1023,77,22,9,13,1,0,10,0,2,0,0,0,0,0,192,41,100,3,3,1,0,55,0,0,3,2,1,20,1,60,0,15,29,34,65,2,0,31,0,1,100,87,59,75,61,2,2,2,2,0,5,59,0,5,54,10,5,10,0,20,14,10,0,5,5,100,0,73,36,999,0,31,-31,0,0,450
45,2,2,2,2,99,Dummy,Dummy,137,99,0,27,99,99,0,7,11325,237,11325,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,2,99,0,0,0,0,0,0,0,265,41,100,0,0,1,0,55,1,0,56,0,1,27,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,19,21,19,12,41,54,79,3,27,0,14,14,15,2,46,17,137,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,95,99,0,19,99,99,0,7,11326,237,11326,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,41,100,0,0,1,0,55,1,0,54,2,1,19,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,30,11,0,41,23,18,37,8,22,0,15,15,58,11,7,10,95,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,155,99,0,31,99,99,0,7,11327,237,11327,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,38,100,3,3,1,0,55,0,0,37,0,1,31,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,10,23,75,25,19,10,72,9,13,0,16,16,39,0,12,7,155,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,131,99,0,26,99,99,0,7,11328,237,11328,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,38,100,3,3,1,0,55,1,0,23,0,1,26,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,10,23,75,25,19,10,72,9,13,0,16,16,39,0,12,7,131,0,84,115,999,99,31,-31,0,0,150
45,2,0,2,2,99,Dummy,Dummy,96,99,0,19,99,99,0,7,11329,237,11329,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,33,100,0,0,1,0,55,0,0,33,1,1,19,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,4,15,61,7,41,37,50,0,26,0,17,17,18,0,27,8,96,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,105,99,0,100,99,99,0,7,11330,237,11330,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,33,100,0,0,1,0,55,1,0,46,2,1,100,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,16,46,13,36,38,5,0,30,0,18,18,29,0,8,27,105,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,93,99,0,44,99,99,0,7,11331,237,11331,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,5,99,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,1,0,1,44,1,60,0,15,99,55,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,9,0,92,3,11,17,0,0,13,0,19,19,0,10,0,0,93,0,84,50,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,168,99,0,55,99,99,0,7,11332,237,11332,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,5,99,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,1,0,3,0,1,55,1,60,0,15,99,45,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,21,16,90,45,25,24,37,16,18,0,20,20,46,0,19,0,168,0,84,50,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,189,99,0,37,99,99,0,7,11333,237,11333,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,20,100,3,3,1,0,55,0,0,12,1,1,37,1,60,0,15,99,62,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,8,58,5,14,15,0,0,11,0,0,0,18,0,13,0,189,0,84,90,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,120,99,0,24,99,99,0,7,11334,237,11334,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,20,100,3,3,1,0,55,1,0,11,1,1,24,1,60,0,15,99,62,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,8,58,5,14,15,0,0,11,0,0,0,18,0,13,0,120,0,84,90,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,102,99,0,20,99,99,0,7,11335,237,11335,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,1,99,0,0,0,0,0,0,0,265,34,100,3,3,1,0,55,0,0,26,2,1,20,1,60,0,15,99,60,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,23,10,30,52,26,23,55,24,7,0,1,1,38,0,34,22,102,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,109,99,0,21,99,99,0,7,11336,237,11336,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,1,99,0,0,0,0,0,0,0,265,34,100,3,3,1,0,55,1,0,35,2,1,21,1,60,0,15,99,60,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,23,10,30,52,26,23,55,24,7,0,1,1,38,0,34,22,109,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,183,99,0,36,99,99,0,7,11337,237,11337,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,1,99,0,0,0,0,0,0,0,265,34,100,0,0,1,0,55,0,0,38,2,1,36,1,60,0,15,99,60,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,23,10,30,52,26,23,55,24,7,0,1,1,38,0,34,22,183,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,81,99,0,16,99,99,0,7,11338,237,11338,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,26,100,3,3,1,0,55,1,0,47,2,1,16,1,60,0,15,99,46,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,9,10,35,29,39,29,71,31,27,0,2,2,0,30,44,0,81,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,140,99,0,28,99,99,0,7,11339,237,11339,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,81,2,1,28,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,140,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,84,99,0,16,99,99,0,7,11340,237,11340,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,1,0,83,2,1,16,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,84,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,124,99,0,24,99,99,0,7,11341,237,11341,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,0,0,1,0,55,0,0,89,2,1,24,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,124,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,82,99,0,16,99,99,0,7,11342,237,11342,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,35,100,3,3,1,0,55,1,0,84,2,1,16,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,0,24,86,0,10,26,0,0,22,0,3,3,70,0,7,0,82,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,132,99,0,128,99,99,0,7,11343,237,11343,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,35,100,3,3,1,0,55,0,0,66,2,1,128,1,60,0,15,99,46,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,30,18,31,54,23,21,50,24,22,0,4,4,74,11,2,23,132,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,194,99,0,128,99,99,0,7,11344,237,11344,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,35,100,3,3,1,0,55,1,0,87,2,1,128,1,60,0,15,99,46,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,30,18,31,54,23,21,50,24,22,0,4,4,74,11,2,23,194,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,196,99,0,39,99,99,0,7,11345,237,11345,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,3,3,1,0,55,0,0,73,2,1,39,1,60,0,15,99,55,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,36,38,23,58,45,48,39,65,16,0,5,5,51,34,17,37,196,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,88,99,0,17,99,99,0,7,11346,237,11346,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,26,100,0,0,1,0,55,1,0,60,2,1,17,1,60,0,15,99,52,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,45,16,5,43,4,18,50,49,17,0,8,8,35,39,21,3,88,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,132,99,0,26,99,99,0,7,11347,237,11347,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,3,99,0,0,0,0,0,0,0,265,27,100,0,0,1,0,35,0,0,91,0,1,26,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,2,25,22,7,22,37,34,15,22,0,10,10,10,17,16,9,132,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,83,99,0,16,99,99,0,7,11348,237,11348,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,3,99,0,0,0,0,0,0,0,265,27,100,0,0,1,0,55,1,0,94,0,1,16,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,83,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,81,99,0,16,99,99,0,7,11349,237,11349,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,3,99,0,0,0,0,0,0,0,265,27,100,3,3,1,0,55,0,0,90,0,1,16,1,60,0,15,99,57,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,81,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,87,99,0,17,99,99,0,7,11350,237,11350,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,41,100,3,3,1,0,55,1,0,58,2,1,17,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,0,50,62,24,50,16,100,27,9,0,13,13,27,0,20,25,87,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,154,99,0,30,99,99,0,7,11351,237,11351,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,2,99,0,0,0,0,0,0,0,265,41,100,3,3,1,0,55,1,0,51,0,1,30,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,19,21,19,12,41,54,79,3,27,0,14,14,15,2,46,17,154,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,197,99,0,39,99,99,0,7,11352,237,11352,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,1,2,99,0,0,0,0,0,0,0,265,41,100,3,3,1,0,55,0,0,48,0,1,39,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,19,21,19,12,41,54,79,3,27,0,14,14,15,2,46,17,197,0,84,115,999,99,31,-31,0,0,150
45,0,0,0,0,99,Dummy,Dummy,131,99,0,26,99,99,0,7,11353,237,11353,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,2,99,0,0,0,0,0,0,0,265,41,100,3,3,1,0,55,0,0,49,2,1,26,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,30,11,0,41,23,18,37,8,22,0,15,15,58,11,7,10,131,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,107,99,0,21,99,99,0,7,11354,237,11354,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,38,100,0,0,1,0,55,1,0,36,0,1,21,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,10,23,75,25,19,10,72,9,13,0,16,16,39,0,12,7,107,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,144,99,0,28,99,99,0,7,11355,237,11355,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,38,100,0,0,1,0,55,0,0,20,0,1,28,1,60,0,15,99,56,99,3,1351,99,0,1,100,99,99,99,99,2,2,2,2,10,23,75,25,19,10,72,9,13,0,16,16,39,0,12,7,144,0,84,115,999,99,31,-31,0,0,150
45,2,2,2,2,99,Dummy,Dummy,189,99,0,112,99,99,0,7,11356,237,11356,99,27,0,0,99,0,0,0,99,0,0,99,0,63,1023,99,99,99,99,0,0,99,0,0,0,0,0,0,0,265,33,100,3,3,1,0,55,1,0,2,1,1,112,1,60,0,15,99,53,99,3,1351,99,0,1,100,99,99,99,99,0,0,0,0,4,15,61,7,41,37,50,0,26,0,17,17,18,0,27,8,189,0,84,115,999,99,31,-31,0,0,150
