team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Buccaneers,Evan,Smith,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,62,74,308,32,7/19/1986,9,Idaho State,15,63,2,2,4000000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Cole,Boozer,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,64,77,275,25,3/20/1994,0,Temple,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Alex,Cappa,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,79,305,24,1/27/1995,0,Humboldt State,3,30,4,4,3368704,793704,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Ryan,Jensen,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,66,76,315,27,5/27/1991,5,Colorado State-Pueblo,6,43,4,4,42000000,22000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Mike,Liedtke,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,75,308,27,1/15/1992,3,Illinois State,15,63,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Demar,Dotson,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,81,315,33,10/11/1985,9,Southern Mississippi,15,63,4,2,16500000,4250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Ali,Marpet,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,74,76,307,25,4/17/1993,3,Hobart,2,29,6,6,54125000,10117351,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Donovan,Smith,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,76,78,338,25,6/23/1993,3,Penn State,2,2,3,4,41250000,27000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Caleb,Benenoch,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,77,77,305,24,8/8/1994,2,UCLA,5,20,4,2,2593184,253184,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Jeremiah,Ledbetter,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,78,75,288,24,6/2/1994,1,Arkansas,6,45,2,2,1125000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Pat,O'Connor,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,79,76,270,25,11/1/1993,1,Eastern Michigan,7,58,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,O.J.,Howard,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,80,78,251,24,11/18/1994,1,Alabama,1,19,4,3,11094856,11094856,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Antony,Auclair,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,82,78,256,25,5/28/1993,1,Laval (Canada),15,63,3,2,1685000,81200,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Sergio,Bailey,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,83,72,186,24,8/21/1994,0,Eastern Michigan,15,63,3,3,1711000,1000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Cameron,Brate,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,84,77,240,27,7/3/1991,4,Harvard,15,63,6,6,40800000,7000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Donnie,Ernsberger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,86,74,237,22,10/13/1996,0,Western Michigan,15,63,2,2,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Tanner,Hudson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,88,77,239,24,11/12/1994,0,Southern Arkansas,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Jason,Pierre-Paul,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,90,77,277,30,1/1/1989,8,South Florida,1,15,4,3,62000000,29000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Beau,Allen,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,91,75,327,27,11/14/1991,4,Wisconsin,7,32,1,2,4000000,4000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,William,Gholston,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,92,78,281,27,7/31/1991,5,Michigan State,4,30,5,4,27500000,13500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Gerald,McCoy,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,93,76,300,31,2/25/1988,8,Oklahoma,1,3,8,4,95200000,14757308,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Carl,Nassib,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,94,79,275,26,4/12/1993,2,Penn State,3,1,4,2,3598862,889752,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Stevie,Tu'Ikolovatu,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,96,73,320,27,6/28/1991,1,USC,7,31,4,3,2491144,91144,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Zach,Triner,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,20,74,247,28,1/30/1991,2,Assumption,15,63,2,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Rakeem,Nunez-Roches,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,23,74,307,25,7/3/1993,3,Southern Mississippi,6,57,1,2,895000,240000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Kentrell,Brice,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,24,71,200,24,8/11/1994,2,Louisiana Tech,15,63,1,2,1000000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Dare,Ogunbowale,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,26,70,205,24,5/4/1994,1,Wisconsin,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Andre,Ellington,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,30,69,199,30,2/3/1989,5,Clemson,6,27,1,2,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Phillip,Andersen,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,32,71,208,,,1,No College,,,,,0,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Demone,Harris,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,34,76,272,23,12/30/1995,0,Buffalo,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Farrington,Huguenin,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,35,76,268,26,5/8/1992,2,Kentucky,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Bradley,Pinion,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,40,77,235,24,6/1/1994,3,Clemson,5,37,4,5,11000000,3600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Hayden,Hunt,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,42,72,212,25,6/9/1993,1,Colorado State,15,63,3,4,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Blaine,Gabbert,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,43,76,235,29,10/15/1989,7,Missouri,1,10,1,2,1600000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Joe,Callahan,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,44,73,216,25,6/4/1993,2,Wesley,15,63,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Nick,Thurman,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,45,76,295,23,6/12/1995,0,Houston,15,63,2,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Hunter,Dimick,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,46,75,268,25,10/29/1993,1,Utah,15,63,2,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Earl,Watford,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,47,75,300,28,6/24/1990,5,James Madison,4,20,1,2,870000,565000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Emmanuel,Smith,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,52,74,240,23,7/25/1995,0,Vanderbilt,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Deone,Bucannon,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,53,73,211,26,8/30/1992,4,Washington State,1,27,1,2,2500000,1450000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Shaquil,Barrett,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,55,74,250,26,11/17/1992,4,Colorado State,15,63,1,2,4000000,3000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Ruben,Holcomb,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,56,76,309,24,11/25/1994,0,Indianapolis,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Orion,Stewart,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,58,74,205,25,1/10/1994,1,Baylor,,,,,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Bobo,Wilson Jr,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,60,69,186,24,1/25/1995,1,Florida State,15,63,2,2,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,Breshad,Perriman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,61,74,215,25,9/10/1993,3,Central Florida,1,26,1,2,4000000,4000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Buccaneers,K.J.,Brent,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,63,76,196,25,8/6/1993,2,Wake Forest,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Andy,Lee,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,2,73,185,36,8/11/1982,14,Pittsburgh,6,28,3,3,4000000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Josh,Rosen,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,3,76,226,22,2/10/1997,0,UCLA,1,10,4,4,17597760,17597760,45,45,0,0,7,4,0,0,0,0,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0
Cardinals,Zane,Gonzalez,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,5,72,202,23,5/7/1995,1,Arizona State,7,32,2,2,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Chad,Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,10,73,204,24,10/19/1994,1,Grambling State,3,34,4,3,3176288,706288,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Larry,Fitzgerald,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,11,75,218,35,8/31/1983,14,Pittsburgh,1,3,1,2,11000000,11000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Pharoh,Cooper,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,12,71,208,24,3/7/1995,2,South Carolina,4,21,4,2,2894668,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Christian,Kirk,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,13,71,200,22,11/18/1996,0,Texas A&M,2,15,4,4,5894874,3595129,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Malachi,Dupre,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,15,74,196,23,10/12/1995,1,LSU,7,55,2,2,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Trent,Sherfield,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,16,73,205,23,2/26/1996,0,Vanderbilt,15,63,3,3,1720000,10000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Jalen,Tolliver,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,17,75,210,23,12/30/1995,0,Arkansas-Monticello,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Patrick,Peterson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,21,73,203,28,7/11/1990,7,LSU,1,5,7,3,70050000,16250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,T.J.,Logan,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,22,70,196,24,9/3/1994,1,North Carolina,5,51,4,3,2601948,201948,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Chris,Jones,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,25,72,200,23,8/13/1995,0,Nebraska,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Brandon,Williams,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,26,72,200,26,9/9/1992,2,Texas A&M,3,28,4,2,3082696,672696,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Chase,Edmonds,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,29,69,208,22,4/13/1996,0,Fordham,4,38,4,4,2912356,452356,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Rudy,Ford,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,30,72,204,24,11/1/1994,1,Auburn,6,48,4,3,2540192,140192,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,David,Johnson,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,31,73,224,27,12/16/1991,3,Northern Iowa,3,22,4,4,39000000,24682500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,D.J.,Swearinger,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,35,70,205,27,9/1/1991,5,South Carolina,2,25,3,2,13500000,6000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Budda,Baker,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,36,70,195,23,1/10/1996,1,Washington,2,4,4,3,6829970,4472705,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,D.J.,Foster,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,37,72,195,25,11/22/1993,2,Arizona State,15,63,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,David,Amerson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,38,73,205,27,12/8/1991,5,North Carolina State,2,19,2,2,1595000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Deatrick,Nichols,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,39,70,189,24,6/8/1994,0,South Florida,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Haason,Reddick,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,43,73,235,24,9/22/1994,1,Temple,1,13,4,3,13478172,13478172,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Aaron,Brewer,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,46,77,232,28,7/5/1990,6,San Diego State,15,63,4,4,4150000,620000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Zeke,Turner,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,47,74,214,22,6/9/1996,CONFLICT,Washington,,,,,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,A.Q.,Shipley,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,53,73,307,32,5/22/1986,9,Penn State,7,34,2,2,2700000,710000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Vontarrius,Dora,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,54,76,256,26,9/7/1992,2,Louisiana Tech,15,63,2,2,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Chandler,Jones,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,55,77,265,29,2/27/1990,6,Syracuse,1,21,5,4,82500000,31000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Joe,Walker,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,59,74,236,26,12/11/1992,2,Oregon,7,59,2,2,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Rees,Odhiambo,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,63,76,315,26,9/23/1992,2,Boise State,3,33,2,2,1350000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Mason,Cole,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,64,76,300,23,3/28/1996,0,Michigan,3,33,4,4,3221516,761516,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Pasoni,Tasini,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,75,307,25,5/31/1993,1,Utah,15,63,2,2,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Justin,Pugh,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,77,309,28,8/15/1990,5,Syracuse,1,19,5,5,45025000,13000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Jeremy,Vujnovich,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,68,77,300,28,10/12/1990,5,Louisiana Coll.,15,63,1,2,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardinals,Will,Holden,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,79,312,25,9/14/1993,1,Vanderbilt,5,29,2,2,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
